Timer,ID,Station,Code Station,Ebikes,Mechanical Bikes,Bikes Available,Docks Available,Capacity,Coordonnees Geo
2026-05-15 00:02:54,eadc5b88805f4122faf68cc2903867684b6319f3,Place de l'Édit de Nantes,19125,7,3,10,16,30,"[48.88879, 2.3785]"
2026-05-15 00:02:54,91fd1b95f7b43f217bc6b0e7e8c0b30ad9e23806,Charenton - Diderot,12009,3,10,13,2,18,"[48.846171461187, 2.3793068155646]"
2026-05-15 00:02:54,c435f6beefa8371764fa3ca1201314ea7c542148,Henri Barbusse,31203,11,3,14,16,30,"[48.932092978246, 2.3982878482409]"
2026-05-15 00:02:54,a19740ec72af9a4e8c97f0b67440cd72c2421aa3,Flandre - Alphonse Karr,19008,8,3,11,13,26,"[48.89465, 2.381868]"
2026-05-15 00:02:54,6f8228b6c618e23da377a0e07292a023505010c5,Saint Georges - d'Aumale,9021,2,0,2,19,23,"[48.87778639599673, 2.337429821491241]"
2026-05-15 00:02:54,5c3cce23b3a61b991352b574a0a24cee3724ee11,Montgallet - Charenton,12027,4,8,12,4,16,"[48.842647778701, 2.3861649278137]"
2026-05-15 00:02:54,e102da841bc3d8cc6176434d4119c822cc53093a,Stalingrad - Germaine Tailleferre,42029,7,0,7,20,28,"[48.80257200481316, 2.3786691203713417]"
2026-05-15 00:02:54,c43b2a65af01e047b030c1d614a07c1764b54857,Bienfaisance - Place de Narvik,8035,2,1,3,33,36,"[48.87660163459077, 2.3129771277308464]"
2026-05-15 00:02:54,83cbceeed2377cc5cf993a5885904fd4dac10a90,Guynemer - Séverine,21313,8,11,19,5,26,"[48.83091743371036, 2.2790706530213356]"
2026-05-15 00:02:54,8de38a83d20c9514591ab94a4f8c1077b5dd82bf,Alfred Roll - Berthier,17102,1,3,4,24,28,"[48.887808570529, 2.3000952981763]"
2026-05-15 00:02:54,ccbd2889277360266dc1de193f4468be451075eb,Ancien Canal - Hélène Brion,35018,7,4,11,12,23,"[48.89484799296163, 2.4188338592648506]"
2026-05-15 00:02:54,44966d03fafc30fd73a75e0688b455b667bf34dd,Place des Ternes.,17045,6,6,12,33,46,"[48.878438631226516, 2.297727763652802]"
2026-05-15 00:02:54,dfb20eb25281a2dde1e92d0c575216dd922c4d0f,Montgallet - Reuilly,12013,5,9,14,1,15,"[48.844291, 2.3896481]"
2026-05-15 00:02:54,1a9e58fe9c8d4b7ae1c858baf5b77b76a25f7ef9,Montreuil - Gonnet,11115,9,5,14,9,24,"[48.850500564921, 2.3890856287864]"
2026-05-15 00:02:54,ce6910ea0855cdc5e324ee0503350cb878c00d16,Faustin Hélie - Desbordes-Valmore,16111,4,1,5,28,33,"[48.859403, 2.276522]"
2026-05-15 00:02:54,e64c753e025b1e8688b23e799f6890640aa0007d,Jussieu - Fossés Saint-Bernard,5021,6,26,32,6,39,"[48.847185510023, 2.3534858599305]"
2026-05-15 00:02:54,087689f41a8c30bde8aa68ee0514a906931f0b57,Jacques Callot - Mazarine,6013,4,22,26,1,28,"[48.855280175332, 2.3375743255019]"
2026-05-15 00:02:54,3f55d44630f009866f244ad7c7ff19a2055b606e,Porte de Vincennes,12115,1,2,3,28,33,"[48.846454, 2.415514]"
2026-05-15 00:02:54,def23255d65ac019475dc6df7b7bea969efa2b30,Varenne,7015,1,14,15,30,47,"[48.857202661803, 2.3152771219611]"
2026-05-15 00:02:54,a4d0441e8dd7f9a3633195284a4a287d7733ae30,Porte de la Chapelle - Boulevard Ney,18204,3,9,12,39,52,"[48.900097357789, 2.3586005020149]"
2026-05-15 00:02:54,561fef2707245d544b12831d093ca482c5f7c8a1,Commandant Rivière,8033,5,11,16,25,42,"[48.872933, 2.309796]"
2026-05-15 00:02:54,b19b95fc74682c12e235d4900981ef64d8addd38,Jardin d'Acclimatation,16121,18,7,25,6,33,"[48.878772242510465, 2.270772233605385]"
2026-05-15 00:02:54,17c56401476fa397d52ec8116b044f26d47b4f5e,Square Cambronne,15010,8,47,55,3,59,"[48.84756654526, 2.3025691509247]"
2026-05-15 00:02:54,a00cfca59a8f755c54c25e4abcabf2351fcab31d,Clignancourt - Sofia,18141,1,1,2,17,19,"[48.88511992309783, 2.34719488842051]"
2026-05-15 00:02:54,def64d87b708239c5f145ca49d39ac29e7d82735,Route de Sèvres - Porte de Bagatelle,16124,20,34,54,10,66,"[48.87525984132485, 2.249415814876557]"
2026-05-15 00:02:54,bb64b3876579944cb9a934474bac2a965206fb25,Place Violet,15033,3,37,40,4,45,"[48.844878938365, 2.2905756533146]"
2026-05-15 00:02:54,18e7d033079a93f3dbe6dcb4905ff4126f40993f,18 juin 1940 - Buzenval,25005,4,3,7,17,25,"[48.868807, 2.185428]"
2026-05-15 00:02:54,3f92042e6509e97e71ce77d1450e1031baef406f,Jean Colly - Tolbiac,13045,11,5,16,20,36,"[48.827817291597846, 2.3705490678548813]"
2026-05-15 00:02:54,eea58576c394cab8664e09b9ee63c93912e256f9,Place aux Étoiles,32010,6,7,13,25,40,"[48.91835629408464, 2.3523425683379173]"
